	TCGA.3Z.A93Z	TCGA.6D.AA2E	TCGA.A3.3358	TCGA.A3.3387	TCGA.A3.A6NI	TCGA.A3.A6NJ	TCGA.A3.A6NL	TCGA.A3.A6NN	TCGA.A3.A8CQ	TCGA.A3.A8OU	TCGA.A3.A8OV	TCGA.A3.A8OW	TCGA.A3.A8OX	TCGA.AK.3440	TCGA.AK.3458	TCGA.B0.4698	TCGA.B0.4700	TCGA.B0.4706	TCGA.B0.4710	TCGA.B0.4712	TCGA.B0.4810	TCGA.B0.4811	TCGA.B0.4815	TCGA.B0.4816	TCGA.B0.4818	TCGA.B0.4821	TCGA.B0.4852	TCGA.B0.5080	TCGA.B0.5399	TCGA.B0.5400	TCGA.B0.5402	TCGA.B0.5690	TCGA.B0.5691	TCGA.B0.5692	TCGA.B0.5693	TCGA.B0.5694	TCGA.B0.5695	TCGA.B0.5696	TCGA.B0.5697	TCGA.B0.5698	TCGA.B0.5699	TCGA.B0.5700	TCGA.B0.5701	TCGA.B0.5702	TCGA.B0.5703	TCGA.B0.5705	TCGA.B0.5706	TCGA.B0.5707	TCGA.B0.5709	TCGA.B0.5710	TCGA.B0.5711	TCGA.B0.5712	TCGA.B0.5713	TCGA.B0.5812	TCGA.B2.3924	TCGA.B2.5633	TCGA.B2.5635	TCGA.B2.5636	TCGA.B2.5639	TCGA.B2.5641	TCGA.B2.A4SR	TCGA.B4.5377	TCGA.B4.5378	TCGA.B4.5832	TCGA.B4.5834	TCGA.B4.5835	TCGA.B4.5836	TCGA.B4.5838	TCGA.B4.5843	TCGA.B4.5844	TCGA.B8.4146	TCGA.B8.4153	TCGA.B8.4621	TCGA.B8.4622	TCGA.B8.5545	TCGA.B8.5546	TCGA.B8.5549	TCGA.B8.5550	TCGA.B8.5551	TCGA.B8.5552	TCGA.B8.5553	TCGA.B8.A54D	TCGA.B8.A54E	TCGA.B8.A54F	TCGA.B8.A54G	TCGA.B8.A54H	TCGA.B8.A54I	TCGA.B8.A54J	TCGA.B8.A54K	TCGA.B8.A7U6	TCGA.B8.A8YJ	TCGA.BP.4770	TCGA.CJ.5671	TCGA.CJ.5672	TCGA.CJ.5675	TCGA.CJ.5676	TCGA.CJ.5677	TCGA.CJ.5678	TCGA.CJ.5679	TCGA.CJ.5680	TCGA.CJ.5681	TCGA.CJ.5682	TCGA.CJ.5683	TCGA.CJ.5684	TCGA.CJ.5686	TCGA.CJ.5689	TCGA.CJ.6027	TCGA.CJ.6028	TCGA.CJ.6030	TCGA.CJ.6031	TCGA.CJ.6032	TCGA.CJ.6033	TCGA.CW.5580	TCGA.CW.5581	TCGA.CW.5583	TCGA.CW.5584	TCGA.CW.5585	TCGA.CW.5587	TCGA.CW.5588	TCGA.CW.5589	TCGA.CW.5590	TCGA.CW.5591	TCGA.CW.6087	TCGA.CW.6088	TCGA.CW.6090	TCGA.CW.6093	TCGA.CW.6097	TCGA.CZ.4863	TCGA.CZ.4864	TCGA.CZ.4865	TCGA.CZ.4866	TCGA.CZ.5451	TCGA.CZ.5452	TCGA.CZ.5453	TCGA.CZ.5454	TCGA.CZ.5455	TCGA.CZ.5456	TCGA.CZ.5457	TCGA.CZ.5458	TCGA.CZ.5459	TCGA.CZ.5460	TCGA.CZ.5461	TCGA.CZ.5462	TCGA.CZ.5463	TCGA.CZ.5464	TCGA.CZ.5465	TCGA.CZ.5466	TCGA.CZ.5467	TCGA.CZ.5468	TCGA.CZ.5469	TCGA.CZ.5470	TCGA.CZ.5982	TCGA.CZ.5984	TCGA.CZ.5985	TCGA.CZ.5986	TCGA.CZ.5987	TCGA.CZ.5988	TCGA.CZ.5989	TCGA.DV.5565	TCGA.DV.5566	TCGA.DV.5567	TCGA.DV.5568	TCGA.DV.5569	TCGA.DV.5573	TCGA.DV.5574	TCGA.DV.5575	TCGA.DV.5576	TCGA.DV.A4VX	TCGA.DV.A4VZ	TCGA.DV.A4W0	TCGA.EU.5904	TCGA.EU.5905	TCGA.EU.5906	TCGA.EU.5907	TCGA.G6.A5PC	TCGA.G6.A8L6	TCGA.G6.A8L7	TCGA.G6.A8L8	TCGA.GK.A6C7	TCGA.MM.A563	TCGA.MM.A564	TCGA.MM.A84U	TCGA.MW.A4EC	TCGA.T7.A92I
cg15792134	0.195142573	0.473402875	0.933906806	0.099899943	0.831407524	0.955342388	0.923709799	0.913252053	0.859977645	0.659093956	0.895017306	-0.213048885	0.110409603	0.738535953	0.910444979	-0.795680752	0.888584522	-0.306800836	-2.28246254	-1.401252359	-1.757637177	-0.885871784	-0.797206378	-1.941006969	-0.698967858	-0.357587534	-0.044292287	-1.184158354	0.554172705	-0.12685346	-0.56814788	0.879299664	0.04694118	0.899429811	0.946206473	-0.122588753	0.963549656	0.770097005	0.954020299	-1.690336795	0.979510171	0.902606082	-0.4375279	0.122313105	-1.503354318	0.956763738	-0.397922856	0.882664971	0.88513877	-0.536979119	-1.753038013	0.108889473	-0.32509079	-0.778027928	0.882866029	0.919635498	-0.338682655	0.870410386	-1.131285817	0.301702517	0.863428226	0.953649925	0.925932444	0.911425587	0.894955313	0.927880951	0.968033823	-0.915467084	0.039992892	0.923171538	0.972357244	-1.714406495	-0.413963585	-1.318154954	0.128955615	0.817359	0.327387532	0.893653286	0.940770417	0.936847982	0.961411812	-1.06875196	0.94930064	0.96279779	0.336969426	0.931827981	-0.445036596	0.693207562	0.989593057	0.910103202	0.832099631	-0.026535547	0.372363809	-0.884449162	0.901407984	-0.575555735	0.929285605	0.61324343	-0.458953334	0.86445769	0.973579047	-0.784866753	0.690716235	0.884696504	0.967256457	-0.296949192	0.920957605	0.043276488	0.793809157	-0.224183556	0.932324506	0.647088421	0.967001521	-0.839443162	0.952002819	-0.10414053	0.841910634	0.943663171	0.923601341	0.924633534	-0.570246519	-0.871950562	0.047821489	0.886443512	-1.344113418	0.904937386	0.973508123	-0.697261575	-1.21489624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg15811515	-0.846256701	-0.314866542	-0.373002612	1.58259176	-0.748487439	-0.580286011	-0.790324206	-0.608921349	-0.814717011	0.500960814	-0.81370313	-0.800380468	-0.711367323	-0.866543221	-0.726771876	-0.818550275	0.77048187	-0.846782891	-0.807993484	-0.861538276	-0.861363993	-0.675848651	-0.436584901	-0.832087161	-0.812597669	-0.572443145	-0.745573644	-0.834696933	-0.426878405	-0.813366956	-0.804467974	0.481803479	-0.731269811	1.970948182	-0.808533685	1.232005823	-0.034685927	1.923023192	-0.84549887	0.847054317	0.900777639	0.714798831	1.847177648	0.105911134	0.25986401	1.696613268	1.458402559	-0.751402729	0.160975211	-0.819383872	-0.827780166	-0.765570283	-0.791736142	-0.718432742	-0.111063866	-0.095306123	-0.343993976	-0.808641068	0.245582842	1.48806834	-0.643906724	0.369342459	-0.796702547	1.808146251	-0.720811688	-0.592515851	-0.352357643	0.824922215	-0.741898524	0.283502389	0.765340906	1.422934882	-0.470382321	-0.114087797	-0.801264478	-0.683907754	1.71611763	0.915765595	1.338824252	-0.725550361	-0.785608238	1.02995042	-0.785605725	0.27692435	-0.159446719	-0.089388542	0.740252149	0.631088642	-0.733491568	-0.412466146	0.139776542	-0.857116625	1.738194451	-0.361877118	1.544420405	1.81562863	1.882192293	1.249870242	2.170911904	1.211804685	-0.825192657	1.29764754	-0.806143987	0.850930947	-0.671424032	1.289979409	1.955195196	1.392823765	1.842307483	0.944695526	-0.299632003	1.554300551	1.243194797	-0.817050484	-0.612828434	1.648096294	-0.735083948	-0.753028984	-0.55807837	-0.787138542	2.158568922	1.467906884	1.095779482	-0.436383127	2.295494853	-0.796660767	1.31708477	-0.84510008	-0.844819798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg15819225	-0.006518288	1.117546024	-0.359659405	-0.801309707	-1.410259337	0.631956321	0.432984704	-0.526249749	0.852465026	0.729225381	-0.401330583	-0.135363302	0.874168541	1.299760637	-0.768768264	1.070340767	0.305038672	1.093264084	1.42187797	1.406377303	0.985570553	0.392802519	0.819804749	1.35225011	1.304320845	0.752854273	1.37942764	0.814788683	-1.043150643	1.229855872	0.93770624	-0.797962807	0.580889504	-1.099740151	-0.21847929	-1.28545056	-0.368446988	-0.882663583	-0.723658738	-1.55226775	-1.541282867	0.678164672	-0.951506002	0.05084515	0.274360307	0.307951473	-0.437024473	-1.745470558	0.555850012	1.11517122	0.9020952	1.104578743	1.352550662	-0.841450067	-0.512985621	-1.076497636	-0.865755296	1.058576201	-1.325852812	-0.472420839	-1.431086217	-0.460450696	1.138389533	0.529182729	0.536936257	0.572157935	0.240784888	-0.972356629	-0.821000385	0.494035626	0.825666869	-1.454263827	-1.118766812	-1.510044667	0.447640624	-0.399678305	-1.647079904	0.239947671	-0.199605761	0.622733936	-0.01797767	-0.941937001	0.794794166	0.946480261	-1.059245357	0.403055051	-1.564544539	-0.642409425	1.449615862	0.261891698	0.100247046	1.232423395	-0.473717383	-0.793910712	-0.597354172	-0.870321237	-1.08652791	-1.069716662	-1.854491797	0.392508284	0.725680725	-1.299099698	-1.558662405	-0.987723482	-0.271683156	-0.169450419	-0.600509114	-0.595527795	-0.910491975	-0.797554719	-1.079809718	-0.476345712	-0.763195565	-0.974101654	0.597081176	-1.179240853	-1.470879727	0.52197627	-0.631841974	0.976925461	-1.013014583	-1.28081975	0.042505411	-0.652416674	-1.645128674	-0.416120472	0.079199369	1.32238865	0.66081455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg15832822	-0.677658955	0.058118644	-0.678698329	-0.63359758	-0.54449247	-0.719376661	-0.673066673	-0.810701649	-0.219631821	-0.700773881	-0.581022412	-0.760681109	-0.385378672	1.863709086	-0.803819832	0.865553724	-0.259188412	1.35323258	2.025597811	2.037608137	2.502391313	0.752096675	1.476044062	1.881928914	1.948961798	1.022528196	1.345862338	1.377474946	-0.785631676	0.561691107	0.622909785	-0.682743417	-0.371542554	-0.739175128	-0.617963723	-0.698612046	-0.08446813	-0.629928788	-0.613917986	-0.83869195	-0.739309482	-0.437294779	-0.709892955	-0.336942029	-0.742273399	-0.738866643	-0.754616153	-0.572593569	-0.787647046	1.932491325	2.119135733	0.686333593	1.525909754	-0.692649967	-0.735646529	-0.554149673	-0.721482433	-0.509465337	-0.625847917	-0.725127114	-0.413680378	-0.079322765	0.254303518	-0.566087031	-0.391159954	0.594496227	-0.660344474	-0.78448655	-0.554389223	-0.625461113	-0.766896662	-0.670921506	-0.528929722	-0.15165242	-0.609161034	2.148774964	-0.482440565	-0.073789491	-0.818327167	-0.626828375	-0.74011719	-0.648627155	0.400563942	-0.306305462	-0.600062453	-0.758271195	-0.786386113	-0.724360856	-0.433184638	-0.546287829	-0.233527473	0.787867237	-0.745577656	-0.68524324	-0.521670773	-0.71824094	-0.574015298	-0.639482372	-0.765466574	-0.394197146	2.144615213	-0.677030102	-0.148728711	-0.41555285	-0.694562508	-0.826620261	-0.249370495	-0.636994317	-0.713142658	-0.661864614	-0.560919656	-0.615702518	-0.640251766	-0.628082324	-0.471363834	-0.745063665	-0.56702814	-0.742336197	-0.645099427	-0.562492811	-0.672822494	-0.710282044	-0.678527446	-0.576869368	-0.762896421	-0.285605692	-0.728390723	1.840241564	0.97376282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg15899738	-0.949648278	-0.878120731	-0.810516114	0.422328452	-0.402684573	0.819559414	-0.276710575	0.842635696	1.022336098	0.233340249	-1.45635153	0.232418536	-0.110623266	-1.724315921	1.129908761	-0.475774818	1.062984017	-0.804825106	-1.989317896	-1.512201624	-1.094961908	-0.630622043	-0.81510727	-1.48397249	-1.171175599	-0.539099975	-0.263667664	-0.664380547	1.101932824	-0.601228638	-0.320222093	0.010138749	0.655209915	0.082622362	1.086780725	1.100682812	0.971437115	1.094500435	0.161279855	0.672006285	1.137364432	0.137445777	1.163179399	-0.611623049	1.237268872	0.536346331	0.586400076	-1.138713237	0.086749022	-0.727202785	-1.055940748	0.306349828	-0.229859671	1.069142701	0.962523563	1.044396716	1.045979812	-1.182369325	0.976935552	0.203774543	0.006400714	0.818704863	-1.098624104	0.997534592	1.163079186	0.921857505	0.920843742	0.913157405	-0.635298456	1.094371054	1.026741289	1.173387912	-0.198170887	-0.24444644	1.143103066	-0.144341392	-1.389279172	0.360467753	0.381417553	0.372803465	0.547950996	-1.024026874	0.421118898	-0.655674401	-0.015610675	-0.118305794	1.017724754	0.912234343	-1.550622665	0.944831923	1.04546802	-1.044440297	1.180851046	-0.363562064	1.149729994	-0.267955739	0.88913049	0.732213464	1.072381445	0.596948426	-0.307421151	1.04048894	1.000315131	-0.101668638	-0.218130301	1.131180404	1.228897638	1.067126445	1.170258733	0.470975546	0.986117797	1.035145029	0.761474701	1.136533922	-0.563229857	0.008263457	-0.248981495	0.833379616	1.176212105	1.079232699	1.0511834	1.257568629	1.203453798	0.12652143	1.130852108	-1.204959846	1.045650774	-1.25312084	-0.982061054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg15902390	-1.395440568	0.747819931	-1.30835092	0.569282666	1.125396012	-0.451083174	-0.886073793	-0.818552442	0.952030182	-0.853364023	-1.30318374	1.130850891	-1.238022819	-1.42327218	1.148459094	-0.185700112	-0.839498128	-0.248397195	0.269309417	-0.128764807	-0.307994708	-0.854391859	-0.660947813	0.368357236	0.079710666	-0.582209052	-0.505042973	-0.831576512	0.777876254	-0.817670836	-0.702142941	0.735765017	-0.376217349	-1.434378292	-1.122827571	1.605020786	2.0407302	1.134452352	-1.262845483	1.613350964	0.576436477	0.445290323	0.742594966	0.772624125	1.496084605	-1.288536648	1.159768479	0.094358754	-0.485523043	-0.796733174	0.056363478	-0.564380147	-0.302917909	-1.353475802	0.066554801	0.765665662	-1.172353412	-1.421295704	1.413000613	0.963630224	-1.228270882	0.189955483	-1.504019903	0.269826632	1.300553889	1.070509711	-1.416061469	1.02519624	1.320740471	0.636276969	-1.388480721	1.368806709	1.381385306	0.62393393	-0.301719823	1.61597557	-0.734129748	0.589905363	-0.433156803	-1.450017929	0.809243332	1.39300903	-0.069920674	1.350931996	0.973651255	-1.269987513	0.385786284	-1.395065073	-0.248331997	-1.326196662	-1.403066075	-0.768027128	0.491769218	0.294020253	1.178693718	-1.175785372	1.146915021	1.358991855	2.148881403	1.440187643	2.218338994	1.045295628	0.288928702	1.083969185	0.431460085	-1.009416896	1.103395479	-0.344748998	0.765333041	-0.615889882	-1.389096339	-0.145128913	1.523199424	-1.072857924	-0.990071393	0.723317568	0.785987964	0.496806401	0.782878493	-0.749917072	0.748985778	0.914599378	-0.627026597	-0.738730507	1.985330499	0.771372354	-0.114279212	-0.477252697	-0.517144406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg15907464	-0.783897569	1.104331421	0.968624138	-0.765486033	-0.766648835	1.194742065	1.098913588	-0.762894681	0.958421766	0.92309067	-0.776874873	-0.773630068	1.867586002	-0.793786873	-0.795442888	-0.773262975	-0.517586075	-0.773838121	0.956030246	-0.792130402	-0.777009146	-0.776912317	-0.773716654	-0.775165708	0.990992325	1.079149151	0.891126322	-0.774984048	3.106402874	0.919939257	-0.782499293	1.01230827	1.140833452	2.743797922	1.298970587	-0.755139497	1.335432566	-0.766450275	-0.769332098	-0.768515153	-0.738965921	-0.706235823	-0.726400849	-0.724868115	-0.787267663	0.959067031	-0.745096282	2.926057682	1.128153857	-0.698936576	-0.298694036	1.163877917	1.065022525	-0.756721658	-0.697146053	-0.741742799	-0.714971143	-0.745488625	-0.735124412	-0.725472363	-0.714450836	1.144755694	-0.792812171	-0.761451012	-0.657252506	0.555621123	1.09675122	-0.779080386	-0.767705895	1.120342502	1.291467009	-0.764562537	-0.775296921	-0.743514999	-0.74424361	1.316095	-0.769785333	-0.764159404	1.072291122	1.191262641	1.190833048	-0.760607184	0.812395224	1.106068568	-0.760757483	1.129283987	-0.749436679	-0.770544678	-0.745975406	1.025398385	0.851069307	0.974623387	-0.748874265	-0.776139836	-0.765025161	-0.753025024	1.096474028	-0.773380933	-0.76340999	1.149196523	-0.207727015	-0.780689598	-0.73398032	-0.748912603	0.938727446	-0.769638591	-0.758695356	-0.724937089	-0.735737279	-0.756130089	1.055263072	0.822715176	1.161009192	-0.752747862	1.446472239	-0.712246369	2.175933671	1.176145049	0.907383535	-0.717644867	-0.761461756	-0.773254194	-0.746238081	3.094355696	-0.760530856	-0.696888196	-0.761913228	0.805171005	-0.779575137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg15911409	-1.539578733	1.254405068	0.995585204	-0.118475797	-0.957256818	-1.122884018	-1.250656971	-1.404539042	-1.455155047	0.180702257	0.156825513	-1.450616071	0.508013719	-0.153650126	-0.325899826	0.64990156	1.470606857	0.082824367	-0.715072014	0.747415945	0.027579309	-0.733452684	0.384964555	0.168091567	-0.090078849	0.720054052	-0.088880064	-0.454338049	1.089209986	1.142368111	0.247351336	-0.001238902	-1.147153362	-0.151928512	-0.922727192	-0.116252639	0.42332271	-0.527562895	0.111847098	1.444867182	1.641850824	-0.035199177	-0.588951001	-0.092622207	1.409927411	-1.325940469	-0.875334333	-1.539578733	0.605357608	-0.45796427	0.36866029	-0.339318546	-0.386142146	-1.373717001	0.818426194	-1.030294687	0.020148524	-1.181028218	1.231006783	0.960823307	-1.463245795	-1.572112187	0.82577289	1.475641521	-1.132521556	1.720580736	-0.226171523	-1.02828783	0.579015615	-0.816604721	1.280941795	0.572599473	1.30729386	0.317504498	-0.525180629	-1.539578733	-0.143870217	1.205242025	1.332404151	0.369312347	-0.644006676	-0.443884829	1.450171418	-1.055723896	0.402614695	-1.222546059	-0.589899734	-1.260679283	1.620123883	-0.884581634	0.236991711	0.493178958	1.183192519	-1.3048168	1.701500303	-0.867529066	1.193205735	1.168514796	1.72579067	0.811163692	1.739356606	1.663631361	-0.923436394	-0.917146772	-0.536460179	-0.990138699	0.590147699	0.538159572	0.985272219	-0.705943406	-1.62320776	-0.898786574	0.250278183	-0.968195711	-1.273738631	-1.014719927	-1.596546708	-1.25310488	1.427512931	-1.470548504	-0.375621963	1.099987152	1.486058305	-1.327135414	1.515164731	-0.55226037	0.919101597	1.35329999	-0.253055262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg15961993	-0.347074132	0.373116342	-0.049151863	0.688362006	-0.132734459	-0.661392585	-0.69319949	0.048391579	-1.597977593	0.409720749	0.291885021	0.565197561	-0.721148075	-1.493094332	-0.1320563	0.206526125	-0.572840215	0.460842686	1.112724283	1.096142065	1.270026452	0.536207879	0.09880418	1.129029876	0.877719472	0.484719426	1.061405422	0.507385139	-0.159905513	0.028409043	0.127913771	0.656763201	-0.395191295	1.044621432	1.024074774	1.135091127	-0.374595039	-0.709132911	-0.622305533	1.463697735	-0.392262691	0.574163859	-1.703571181	0.148927484	0.72463568	0.082796671	0.334831626	1.435675356	0.243975294	0.903139188	1.099506814	0.020068503	0.718244499	-0.221444981	0.490919194	-1.738545087	0.752321018	-0.761742959	-0.03936393	-0.808853717	-1.764084121	0.504349172	-1.856825061	0.395599798	0.831108993	1.005404253	-1.778416623	0.817784199	1.391037731	-1.723782996	-1.649004265	0.384932459	1.197634927	0.395093222	0.477868487	1.126757033	-1.615206255	-0.150633666	-0.963800551	-0.564004768	0.558706118	-1.600803158	-0.982980716	0.030038644	0.999838396	-0.625890835	-0.642752947	-0.629714768	0.554624147	-1.597237838	-1.259735936	0.320766372	0.259103432	0.437564185	-1.09459924	-0.023680232	0.223423174	0.869306744	-1.65913243	-1.715300504	1.267501246	-1.572245026	1.16110947	0.892099428	0.371131737	-0.734415808	-1.201392449	0.550206989	-0.229567157	-0.295505786	-1.229159245	-0.295082456	0.445276117	-1.051478268	1.03528682	0.645767054	0.7030809	-0.718460807	0.744241809	0.510921529	-1.617144543	1.075524409	0.046209817	0.47699509	-0.891225992	-0.186491041	-1.146941281	0.921489625	0.477865237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg15963326	-1.258845746	-1.038671097	-0.996550262	0.883974243	1.476775023	-1.209737793	0.836749565	1.362413279	0.54265022	1.1064491	0.555387135	0.602060993	-0.983638524	-1.202741761	1.024877609	0.410224481	-0.089556468	0.58951218	-0.980667525	-0.914051577	0.594482398	0.627760475	0.066418932	-0.673272932	-0.063597801	0.003954523	0.598900098	0.70634634	-0.385161613	0.291425695	0.650055879	-0.868129035	-0.61613146	-1.191308474	0.950662209	0.976133672	1.594717575	-0.862640873	0.59471497	1.43506189	-0.239145309	0.867995663	1.283117926	0.191714766	1.110140299	0.829966586	-1.126556069	-0.942800189	0.596519889	1.060421254	0.45596355	0.329920639	0.126313484	0.513152149	-1.187225449	-0.29877399	0.901172353	-1.083533516	-1.123361311	-1.075739794	1.301395276	1.152179735	-0.952719476	1.153784359	0.836874434	-0.767584677	0.796829872	1.469612286	1.563580164	1.236960358	0.762035191	0.922321956	1.491442072	-1.090433185	0.118680527	-1.237699794	-1.132513205	1.073038538	-1.177363921	-1.080811383	1.1341156	-1.239161369	-0.633744605	-1.172503268	0.689386884	1.453200252	-1.169287713	0.320701223	-1.111614742	-0.803258655	-0.399837283	0.595567011	0.233487436	0.6812533	1.074223975	-0.252054208	1.147577027	0.579983126	-1.14094495	-0.925601356	-0.972528513	1.184876933	1.802834986	1.245716593	-0.942351276	-0.585442026	0.992396838	-0.052511968	-1.06100188	-1.088971817	0.793015619	-0.139505369	0.799006627	-1.265506451	-0.973252697	1.252153618	-0.911667537	-1.116376124	-1.140076491	1.497900169	1.497180586	-1.247306363	-1.01324342	0.677897457	1.604209008	-1.109341	-1.145345372	-0.932411155	0.457466503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg15977272	-0.744981154	1.646695266	1.20806065	-0.768011825	-0.78535445	1.745220015	1.249677073	-0.804706992	1.563597041	1.311134763	-0.760048715	-0.722975771	1.517104088	-0.734615001	-0.774948186	-0.782347643	-0.751108657	-0.808141684	1.10826192	-0.775130734	-0.744831632	-0.790438062	-0.776621223	-0.772010178	1.07882821	1.220139536	1.289870397	-0.741277538	-0.784454286	1.224311293	-0.731834139	1.444137342	1.294294532	1.031245727	1.316813545	-0.771551467	1.442523318	-0.792450484	-0.770655025	-0.754533755	-0.758171729	-0.685121577	-0.738033084	-0.796536028	-0.713839396	1.502273411	-0.729833065	1.562414727	1.367945786	-0.724122954	-0.741972752	1.526381485	1.173602808	-0.744103595	-0.752604442	-0.783834962	-0.795477886	-0.766429932	-0.764222175	-0.689404705	-0.725605013	1.257807304	-0.770295169	-0.746719128	-0.760618911	1.064799874	1.383661479	-0.761780665	-0.764362424	1.358367805	1.284519934	-0.745565421	-0.772677607	-0.784575554	-0.750426837	1.154640249	-0.764905518	-0.733708006	1.334638098	1.294897023	1.369036509	-0.74222986	0.964445981	1.23168468	-0.719976031	1.931422999	-0.769104203	-0.768477214	-0.744981154	1.599946466	0.932313232	1.254949525	-0.752665681	-0.750326736	-0.759752824	-0.755147874	1.527524626	-0.727745341	-0.769516886	1.42206434	0.642717135	-0.783027619	-0.763344566	-0.757558884	1.35712731	-0.771370102	-0.767680136	-0.780301839	-0.753755696	-0.767967536	1.29156436	1.2855378	1.388627776	-0.765432612	1.578086246	-0.730640088	-0.748618123	1.246661086	1.118020475	-0.740346347	-0.758507213	-0.732927436	-0.739811957	-0.753860261	-0.753367351	-0.730894755	-0.721430778	1.281146627	-0.768306762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg15985132	-0.603364964	0.663460082	-0.367542574	-0.322179987	-1.391122888	0.340237516	-1.153309227	-1.379978496	0.22698457	0.170970626	0.468312584	1.126480795	0.194222893	1.591749358	-0.952094761	1.130094544	-0.04826366	1.253307418	1.255647941	1.309689623	1.548558842	0.714460272	1.073263698	1.374193579	1.41053688	0.619354417	1.552228298	1.102549989	0.131481919	0.74325812	0.99269918	0.523436427	0.616513469	-0.822223501	0.617041754	-1.268976776	1.131823138	-0.544688223	-0.268751711	0.982342228	-1.120752293	-0.328560894	-1.11119595	0.515219758	0.203360904	1.000602643	-1.006533294	-0.725418967	0.103648326	1.513424302	1.390584913	0.807488012	1.396714679	0.315410461	0.871449184	-1.176227445	-1.043533089	-1.179387294	-1.062541664	-0.241151711	-1.074040978	0.952373814	-1.423642541	0.01584188	-0.334942101	1.325461596	-0.345537977	-0.91062987	0.513120604	0.947205981	0.459824885	-0.131256831	0.901609781	-1.644390413	-0.866404357	1.000844269	-1.258732465	0.049275339	-0.085964351	-0.415246691	-0.269839423	-0.801330048	1.149480069	-1.189395559	-0.379989772	0.476302963	-1.268197267	-0.83062452	-2.013331844	-0.80488212	-0.14250993	1.237002979	-0.213793509	-0.660198222	-0.493751508	-0.727366896	-0.728083461	-0.795399322	-1.575557183	-0.894035529	-1.685719436	-1.612185322	0.331357508	-0.774780058	0.406418497	-0.121766382	-0.87639304	-0.603069762	-0.663539134	-0.708874437	-0.330476029	-0.685098363	-0.904555479	-0.85942373	0.13196025	-0.151795943	1.103235859	-0.528338152	-0.678707561	-0.304359667	-0.355312257	-0.559968443	0.274288842	0.799273549	-1.396473389	1.096373429	-0.366557438	1.493341921	0.794101821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
