	TCGA.3Z.A93Z	TCGA.6D.AA2E	TCGA.A3.3358	TCGA.A3.3387	TCGA.A3.A6NI	TCGA.A3.A6NJ	TCGA.A3.A6NL	TCGA.A3.A6NN	TCGA.A3.A8CQ	TCGA.A3.A8OU	TCGA.A3.A8OV	TCGA.A3.A8OW	TCGA.A3.A8OX	TCGA.AK.3440	TCGA.AK.3458	TCGA.B0.4698	TCGA.B0.4700	TCGA.B0.4706	TCGA.B0.4710	TCGA.B0.4712	TCGA.B0.4810	TCGA.B0.4811	TCGA.B0.4815	TCGA.B0.4816	TCGA.B0.4818	TCGA.B0.4821	TCGA.B0.4852	TCGA.B0.5080	TCGA.B0.5399	TCGA.B0.5400	TCGA.B0.5402	TCGA.B0.5690	TCGA.B0.5691	TCGA.B0.5692	TCGA.B0.5693	TCGA.B0.5694	TCGA.B0.5695	TCGA.B0.5696	TCGA.B0.5697	TCGA.B0.5698	TCGA.B0.5699	TCGA.B0.5700	TCGA.B0.5701	TCGA.B0.5702	TCGA.B0.5703	TCGA.B0.5705	TCGA.B0.5706	TCGA.B0.5707	TCGA.B0.5709	TCGA.B0.5710	TCGA.B0.5711	TCGA.B0.5712	TCGA.B0.5713	TCGA.B0.5812	TCGA.B2.3924	TCGA.B2.5633	TCGA.B2.5635	TCGA.B2.5636	TCGA.B2.5639	TCGA.B2.5641	TCGA.B2.A4SR	TCGA.B4.5377	TCGA.B4.5378	TCGA.B4.5832	TCGA.B4.5834	TCGA.B4.5835	TCGA.B4.5836	TCGA.B4.5838	TCGA.B4.5843	TCGA.B4.5844	TCGA.B8.4146	TCGA.B8.4153	TCGA.B8.4621	TCGA.B8.4622	TCGA.B8.5545	TCGA.B8.5546	TCGA.B8.5549	TCGA.B8.5550	TCGA.B8.5551	TCGA.B8.5552	TCGA.B8.5553	TCGA.B8.A54D	TCGA.B8.A54E	TCGA.B8.A54F	TCGA.B8.A54G	TCGA.B8.A54H	TCGA.B8.A54I	TCGA.B8.A54J	TCGA.B8.A54K	TCGA.B8.A7U6	TCGA.B8.A8YJ	TCGA.BP.4770	TCGA.CJ.5671	TCGA.CJ.5672	TCGA.CJ.5675	TCGA.CJ.5676	TCGA.CJ.5677	TCGA.CJ.5678	TCGA.CJ.5679	TCGA.CJ.5680	TCGA.CJ.5681	TCGA.CJ.5682	TCGA.CJ.5683	TCGA.CJ.5684	TCGA.CJ.5686	TCGA.CJ.5689	TCGA.CJ.6027	TCGA.CJ.6028	TCGA.CJ.6030	TCGA.CJ.6031	TCGA.CJ.6032	TCGA.CJ.6033	TCGA.CW.5580	TCGA.CW.5581	TCGA.CW.5583	TCGA.CW.5584	TCGA.CW.5585	TCGA.CW.5587	TCGA.CW.5588	TCGA.CW.5589	TCGA.CW.5590	TCGA.CW.5591	TCGA.CW.6087	TCGA.CW.6088	TCGA.CW.6090	TCGA.CW.6093	TCGA.CW.6097	TCGA.CZ.4863	TCGA.CZ.4864	TCGA.CZ.4865	TCGA.CZ.4866	TCGA.CZ.5451	TCGA.CZ.5452	TCGA.CZ.5453	TCGA.CZ.5454	TCGA.CZ.5455	TCGA.CZ.5456	TCGA.CZ.5457	TCGA.CZ.5458	TCGA.CZ.5459	TCGA.CZ.5460	TCGA.CZ.5461	TCGA.CZ.5462	TCGA.CZ.5463	TCGA.CZ.5464	TCGA.CZ.5465	TCGA.CZ.5466	TCGA.CZ.5467	TCGA.CZ.5468	TCGA.CZ.5469	TCGA.CZ.5470	TCGA.CZ.5982	TCGA.CZ.5984	TCGA.CZ.5985	TCGA.CZ.5986	TCGA.CZ.5987	TCGA.CZ.5988	TCGA.CZ.5989	TCGA.DV.5565	TCGA.DV.5566	TCGA.DV.5567	TCGA.DV.5568	TCGA.DV.5569	TCGA.DV.5573	TCGA.DV.5574	TCGA.DV.5575	TCGA.DV.5576	TCGA.DV.A4VX	TCGA.DV.A4VZ	TCGA.DV.A4W0	TCGA.EU.5904	TCGA.EU.5905	TCGA.EU.5906	TCGA.EU.5907	TCGA.G6.A5PC	TCGA.G6.A8L6	TCGA.G6.A8L7	TCGA.G6.A8L8	TCGA.GK.A6C7	TCGA.MM.A563	TCGA.MM.A564	TCGA.MM.A84U	TCGA.MW.A4EC	TCGA.T7.A92I
hsa-mir-3178	-0.369018142	-0.369018142	-0.369018142	-0.369018142	-0.369018142	-0.369018142	-0.369018142	-0.369018142	-0.369018142	-0.369018142	-0.369018142	0.614469145	0.731241325	-0.369018142	-0.369018142	-0.369018142	-0.369018142	-0.369018142	2.349936232	-0.369018142	-0.369018142	-0.369018142	-0.369018142	-0.369018142	-0.369018142	-0.369018142	-0.369018142	-0.369018142	1.229802188	-0.369018142	-0.369018142	-0.369018142	-0.369018142	-0.369018142	-0.369018142	-0.369018142	-0.369018142	-0.369018142	4.655529175	3.130373215	-0.369018142	-0.369018142	2.509751847	-0.369018142	-0.369018142	-0.369018142	2.837451162	-0.369018142	-0.369018142	-0.369018142	-0.369018142	-0.369018142	-0.369018142	-0.369018142	0.30439932	-0.369018142	0.270263207	-0.369018142	-0.369018142	2.339807783	-0.369018142	-0.369018142	1.049458759	3.188795586	-0.369018142	-0.369018142	-0.369018142	-0.369018142	2.893337031	-0.369018142	-0.369018142	-0.369018142	-0.369018142	-0.369018142	-0.369018142	-0.369018142	2.289698205	-0.369018142	-0.369018142	1.298083633	-0.369018142	-0.369018142	-0.369018142	-0.369018142	-0.369018142	-0.369018142	-0.369018142	-0.369018142	-0.369018142	-0.369018142	-0.369018142	-0.369018142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3179-1	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	6.781175202	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	-0.10113601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3179-2	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	10.00481187	-0.104397661	-0.104397661	-0.104397661	-0.104397661	8.995562505	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	-0.104397661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3179-3	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	2.384314821	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	4.890118848	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	6.23951337	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	8.573937229	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	-0.169519025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3180-4	-0.290856779	-0.290856779	-0.290856779	-0.290856779	-0.290856779	-0.290856779	-0.290856779	-0.290856779	-0.290856779	-0.290856779	-0.290856779	-0.290856779	-0.290856779	-0.290856779	-0.290856779	3.506253973	-0.290856779	-0.290856779	-0.290856779	2.964081647	-0.290856779	-0.290856779	-0.290856779	-0.290856779	-0.290856779	-0.290856779	3.872193217	-0.290856779	2.0965176	-0.290856779	-0.290856779	-0.290856779	-0.290856779	2.994912199	-0.290856779	-0.290856779	-0.290856779	-0.290856779	-0.290856779	-0.290856779	-0.290856779	-0.290856779	-0.290856779	-0.290856779	-0.290856779	2.651390581	-0.290856779	-0.290856779	3.501963438	-0.290856779	-0.290856779	-0.290856779	-0.290856779	5.174786265	-0.290856779	-0.290856779	-0.290856779	-0.290856779	-0.290856779	-0.290856779	-0.290856779	-0.290856779	-0.290856779	-0.290856779	-0.290856779	-0.290856779	-0.290856779	-0.290856779	-0.290856779	-0.290856779	-0.290856779	-0.290856779	-0.290856779	-0.290856779	-0.290856779	-0.290856779	-0.290856779	-0.290856779	-0.290856779	-0.290856779	-0.290856779	-0.290856779	-0.290856779	-0.290856779	-0.290856779	-0.290856779	-0.290856779	1.280867104	0.778442385	-0.290856779	-0.290856779	-0.290856779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3181	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	5.011602222	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	-0.096206453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3182	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3183	0.469675901	-0.283642894	-0.283642894	-0.283642894	-0.283642894	1.733377631	-0.283642894	-0.283642894	0.767797323	-0.283642894	1.520524166	-0.283642894	-0.283642894	-0.283642894	-0.283642894	-0.283642894	-0.283642894	-0.283642894	-0.283642894	-0.283642894	-0.283642894	-0.283642894	-0.283642894	-0.283642894	-0.283642894	-0.283642894	2.609479219	-0.283642894	-0.283642894	-0.283642894	-0.283642894	-0.283642894	-0.283642894	-0.283642894	2.972918969	-0.283642894	-0.283642894	-0.283642894	-0.283642894	-0.283642894	-0.283642894	-0.283642894	-0.283642894	-0.283642894	-0.283642894	-0.283642894	1.518040844	-0.283642894	-0.283642894	-0.283642894	-0.283642894	-0.283642894	-0.283642894	-0.283642894	-0.283642894	-0.283642894	1.58733313	-0.283642894	3.469767689	-0.283642894	-0.283642894	-0.283642894	-0.283642894	-0.283642894	-0.283642894	-0.283642894	1.999683492	-0.283642894	-0.283642894	-0.283642894	-0.283642894	-0.283642894	-0.283642894	-0.283642894	-0.283642894	8.229371572	-0.283642894	3.3329551	-0.283642894	-0.283642894	-0.283642894	-0.283642894	-0.283642894	-0.283642894	4.554676998	-0.283642894	-0.283642894	-0.283642894	-0.283642894	-0.283642894	-0.283642894	-0.283642894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3186	-0.213821108	2.172743467	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	2.355921367	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	3.711421531	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	6.968623839	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	4.216779331	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	5.74750627	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	-0.213821108	3.23406165	-0.213821108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3187	-0.349749612	-0.032996142	-0.751760508	-0.751760508	0.00734423	-0.751760508	-0.094737491	0.440014513	1.206662998	-0.751760508	0.211038802	0.286953508	0.900036448	-0.751760508	-0.751760508	0.656449492	-0.751760508	-0.751760508	-0.751760508	0.455377535	-0.751760508	-0.751760508	2.032532444	-0.751760508	0.252730475	-0.751760508	-0.751760508	-0.751760508	0.892627362	-0.751760508	3.430676998	-0.751760508	0.802141135	1.457881899	-0.751760508	2.196771815	-0.751760508	1.23830887	-0.751760508	-0.751760508	0.207947564	2.466562034	-0.751760508	-0.751760508	-0.751760508	-0.751760508	-0.751760508	-0.751760508	0.654858289	1.02767905	0.30743819	-0.751760508	-0.751760508	1.275247313	-0.37883731	1.217050912	-0.065783959	-0.751760508	3.843553708	-0.751760508	0.582608463	0.630000094	-0.751760508	-0.751760508	0.633098314	-0.751760508	0.466743653	-0.751760508	-0.751760508	1.23250864	2.127982712	0.392742548	2.441421367	1.33820826	0.664475977	-0.751760508	-0.751760508	1.178248155	1.043619236	-0.751760508	-0.751760508	1.011832588	2.17967146	0.317324176	-0.751760508	0.728171443	-0.751760508	0.83466205	-0.751760508	-0.164173436	1.901940105	1.643899864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3188	-0.61546771	-0.61546771	-0.61546771	-0.61546771	0.192921655	0.530805726	0.706997375	-0.61546771	-0.017933885	0.208711852	-0.61546771	-0.61546771	0.033389343	2.002520534	-0.61546771	-0.61546771	-0.61546771	0.335889375	-0.61546771	0.670043375	-0.61546771	0.738589017	2.349594551	1.673119125	-0.61546771	-0.61546771	1.02869455	1.336849817	-0.61546771	-0.61546771	-0.61546771	1.012886413	-0.61546771	4.677558262	-0.61546771	-0.61546771	-0.61546771	-0.61546771	0.552665488	-0.61546771	0.406549094	-0.61546771	-0.61546771	-0.61546771	1.115383314	1.510538009	-0.61546771	-0.61546771	2.066384196	-0.61546771	-0.61546771	-0.61546771	-0.61546771	-0.61546771	-0.218332595	0.172675091	0.115045642	-0.61546771	-0.61546771	-0.61546771	-0.61546771	-0.61546771	-0.61546771	-0.61546771	0.859302619	-0.61546771	-0.61546771	-0.61546771	2.742539462	1.497629464	-0.61546771	-0.61546771	-0.61546771	-0.61546771	-0.61546771	-0.61546771	-0.61546771	-0.61546771	-0.61546771	1.205341743	-0.61546771	-0.61546771	-0.61546771	-0.61546771	-0.61546771	0.227089783	0.547131021	-0.61546771	-0.193156824	-0.61546771	1.415384428	1.935730128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3189	0.383141327	-0.004582343	-0.163279035	-0.690454539	-0.690454539	1.92176371	0.494555379	-0.690454539	0.771549444	1.264844635	-0.690454539	-0.170745302	-0.690454539	0.096987203	-0.058009919	-0.690454539	-0.690454539	-0.690454539	-0.690454539	0.461442326	-0.690454539	0.52286343	-0.690454539	-0.690454539	-0.690454539	0.36717186	1.923660878	-0.690454539	-0.690454539	-0.690454539	-0.690454539	-0.690454539	-0.690454539	-0.690454539	-0.690454539	-0.690454539	-0.690454539	-0.690454539	-0.690454539	-0.690454539	-0.690454539	0.267673069	-0.690454539	1.302179657	-0.690454539	0.350783441	-0.690454539	3.30534117	-0.690454539	-0.690454539	-0.690454539	0.410155167	-0.690454539	-0.690454539	0.604190726	-0.690454539	0.26230631	-0.690454539	-0.690454539	0.740984255	0.5828509	1.674084262	-0.690454539	-0.690454539	-0.690454539	2.699917937	0.472288307	2.272362186	-0.690454539	-0.690454539	2.05750557	1.300159441	0.539278011	-0.690454539	-0.690454539	-0.690454539	0.714504593	-0.690454539	-0.690454539	0.190500613	0.913690203	0.992432825	2.106828932	-0.690454539	0.689285421	-0.690454539	1.21546472	-0.690454539	-0.690454539	0.375195842	0.300428735	1.595575373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3190	0.561496387	-0.19732398	-0.720314679	-0.720314679	-0.167971329	0.062892692	-0.24224851	-0.720314679	-0.720314679	-0.157182457	0.57335574	-0.720314679	-0.276974015	-0.408478787	-0.238063531	0.304333685	-0.720314679	-0.070286634	-0.720314679	-0.720314679	-0.720314679	-0.720314679	-0.720314679	0.139861246	0.010577761	1.322446605	-0.720314679	-0.720314679	-0.076082943	0.85364311	-0.720314679	-0.720314679	-0.720314679	-0.720314679	0.544205549	1.425110237	1.634461989	0.727708934	-0.720314679	-0.720314679	-0.022007391	2.756129051	-0.720314679	0.799107097	-0.720314679	-0.720314679	-0.720314679	-0.720314679	-0.720314679	-0.720314679	-0.720314679	0.808402312	-0.720314679	-0.720314679	0.478851962	0.290936861	0.220948245	-0.720314679	0.737131488	-0.720314679	1.026395467	1.743855236	-0.148750871	-0.720314679	1.74849989	-0.720314679	0.166299033	1.538889875	0.594224983	2.598155762	1.375057586	0.112454002	0.217379967	-0.720314679	0.310173953	1.274662324	-0.720314679	2.524807414	1.561382142	-0.048569486	-0.720314679	-0.720314679	-0.720314679	1.259870942	0.331763493	0.356520347	-0.720314679	-0.720314679	-0.431764855	1.060268157	-0.720314679	-0.720314679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3191	0.246780852	0.168010697	-0.94583138	-0.333574974	-0.119155156	1.378366644	-0.224604762	0.311584072	-0.325156097	0.244212508	0.497241677	0.386493685	-0.94583138	1.206858903	0.089541457	1.05256077	0.704232528	2.061431658	-0.94583138	-0.94583138	0.512867413	0.887680864	0.671210801	0.777398671	-0.94583138	-0.302133552	-0.94583138	0.118894927	1.327285606	-0.94583138	-0.94583138	-0.94583138	-0.94583138	1.241851658	0.063479082	0.766596595	-0.358744711	-0.94583138	-0.308772024	2.646789148	-0.38845884	0.127775308	-0.019964788	0.266935534	-0.94583138	-0.94583138	0.085429477	0.503176438	0.516757691	0.860958946	-0.94583138	-0.94583138	1.811336061	0.231400041	0.324241812	0.50088415	1.245836978	-0.94583138	2.731355877	-0.94583138	-0.170865904	0.493285961	-0.092118449	-0.94583138	-0.94583138	-0.94583138	-0.238157058	-0.94583138	0.103403424	0.206578574	-0.94583138	1.491229948	2.365069733	-0.94583138	-0.123319462	0.646512591	-0.090738179	-0.94583138	1.496825125	-0.94583138	0.771505977	-0.94583138	2.654012724	0.634706455	1.097244194	-0.94583138	-0.31179033	-0.024479986	-0.715517661	-0.297249956	-0.94583138	-0.94583138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
