	TCGA.3Z.A93Z	TCGA.6D.AA2E	TCGA.A3.3358	TCGA.A3.3387	TCGA.A3.A6NI	TCGA.A3.A6NJ	TCGA.A3.A6NL	TCGA.A3.A6NN	TCGA.A3.A8CQ	TCGA.A3.A8OU	TCGA.A3.A8OV	TCGA.A3.A8OW	TCGA.A3.A8OX	TCGA.AK.3440	TCGA.AK.3458	TCGA.B0.4698	TCGA.B0.4700	TCGA.B0.4706	TCGA.B0.4710	TCGA.B0.4712	TCGA.B0.4810	TCGA.B0.4811	TCGA.B0.4815	TCGA.B0.4816	TCGA.B0.4818	TCGA.B0.4821	TCGA.B0.4852	TCGA.B0.5080	TCGA.B0.5399	TCGA.B0.5400	TCGA.B0.5402	TCGA.B0.5690	TCGA.B0.5691	TCGA.B0.5692	TCGA.B0.5693	TCGA.B0.5694	TCGA.B0.5695	TCGA.B0.5696	TCGA.B0.5697	TCGA.B0.5698	TCGA.B0.5699	TCGA.B0.5700	TCGA.B0.5701	TCGA.B0.5702	TCGA.B0.5703	TCGA.B0.5705	TCGA.B0.5706	TCGA.B0.5707	TCGA.B0.5709	TCGA.B0.5710	TCGA.B0.5711	TCGA.B0.5712	TCGA.B0.5713	TCGA.B0.5812	TCGA.B2.3924	TCGA.B2.5633	TCGA.B2.5635	TCGA.B2.5636	TCGA.B2.5639	TCGA.B2.5641	TCGA.B2.A4SR	TCGA.B4.5377	TCGA.B4.5378	TCGA.B4.5832	TCGA.B4.5834	TCGA.B4.5835	TCGA.B4.5836	TCGA.B4.5838	TCGA.B4.5843	TCGA.B4.5844	TCGA.B8.4146	TCGA.B8.4153	TCGA.B8.4621	TCGA.B8.4622	TCGA.B8.5545	TCGA.B8.5546	TCGA.B8.5549	TCGA.B8.5550	TCGA.B8.5551	TCGA.B8.5552	TCGA.B8.5553	TCGA.B8.A54D	TCGA.B8.A54E	TCGA.B8.A54F	TCGA.B8.A54G	TCGA.B8.A54H	TCGA.B8.A54I	TCGA.B8.A54J	TCGA.B8.A54K	TCGA.B8.A7U6	TCGA.B8.A8YJ	TCGA.BP.4770	TCGA.CJ.5671	TCGA.CJ.5672	TCGA.CJ.5675	TCGA.CJ.5676	TCGA.CJ.5677	TCGA.CJ.5678	TCGA.CJ.5679	TCGA.CJ.5680	TCGA.CJ.5681	TCGA.CJ.5682	TCGA.CJ.5683	TCGA.CJ.5684	TCGA.CJ.5686	TCGA.CJ.5689	TCGA.CJ.6027	TCGA.CJ.6028	TCGA.CJ.6030	TCGA.CJ.6031	TCGA.CJ.6032	TCGA.CJ.6033	TCGA.CW.5580	TCGA.CW.5581	TCGA.CW.5583	TCGA.CW.5584	TCGA.CW.5585	TCGA.CW.5587	TCGA.CW.5588	TCGA.CW.5589	TCGA.CW.5590	TCGA.CW.5591	TCGA.CW.6087	TCGA.CW.6088	TCGA.CW.6090	TCGA.CW.6093	TCGA.CW.6097	TCGA.CZ.4863	TCGA.CZ.4864	TCGA.CZ.4865	TCGA.CZ.4866	TCGA.CZ.5451	TCGA.CZ.5452	TCGA.CZ.5453	TCGA.CZ.5454	TCGA.CZ.5455	TCGA.CZ.5456	TCGA.CZ.5457	TCGA.CZ.5458	TCGA.CZ.5459	TCGA.CZ.5460	TCGA.CZ.5461	TCGA.CZ.5462	TCGA.CZ.5463	TCGA.CZ.5464	TCGA.CZ.5465	TCGA.CZ.5466	TCGA.CZ.5467	TCGA.CZ.5468	TCGA.CZ.5469	TCGA.CZ.5470	TCGA.CZ.5982	TCGA.CZ.5984	TCGA.CZ.5985	TCGA.CZ.5986	TCGA.CZ.5987	TCGA.CZ.5988	TCGA.CZ.5989	TCGA.DV.5565	TCGA.DV.5566	TCGA.DV.5567	TCGA.DV.5568	TCGA.DV.5569	TCGA.DV.5573	TCGA.DV.5574	TCGA.DV.5575	TCGA.DV.5576	TCGA.DV.A4VX	TCGA.DV.A4VZ	TCGA.DV.A4W0	TCGA.EU.5904	TCGA.EU.5905	TCGA.EU.5906	TCGA.EU.5907	TCGA.G6.A5PC	TCGA.G6.A8L6	TCGA.G6.A8L7	TCGA.G6.A8L8	TCGA.GK.A6C7	TCGA.MM.A563	TCGA.MM.A564	TCGA.MM.A84U	TCGA.MW.A4EC	TCGA.T7.A92I
hsa-mir-363	0.124418868	0.794515828	0.727121416	0.715908559	-0.297870867	-1.274173274	-1.131875244	-0.45687079	-0.619127711	-1.48650084	-0.033806501	0.006430251	0.377513497	-1.40650531	-0.883697447	-0.037804031	1.255953512	-1.729604389	1.148371311	0.447604018	-1.31959402	-0.566136428	-1.064257977	-1.235795016	-1.031296689	-0.313317849	-0.05069368	-1.401560415	-0.951649548	-1.476904003	0.247352019	1.115071111	0.309002014	-1.001898826	-1.68741149	0.608343632	-1.499315745	1.327600694	1.275828777	-1.728635893	0.717523341	-0.080351737	1.033957793	1.192254114	2.92336133	1.052207246	1.512665476	-1.326862658	1.080941869	-0.446310068	1.265309662	0.466132042	-1.162629268	-1.010486694	-0.841886228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3646	-0.127461822	-0.127461822	-0.127461822	-0.127461822	-0.127461822	-0.127461822	-0.127461822	-0.127461822	-0.127461822	-0.127461822	-0.127461822	-0.127461822	-0.127461822	-0.127461822	-0.127461822	-0.127461822	-0.127461822	-0.127461822	-0.127461822	-0.127461822	-0.127461822	-0.127461822	-0.127461822	-0.127461822	-0.127461822	7.547101792	-0.127461822	-0.127461822	-0.127461822	-0.127461822	-0.127461822	-0.127461822	-0.127461822	-0.127461822	-0.127461822	-0.127461822	-0.127461822	-0.127461822	-0.127461822	-0.127461822	-0.127461822	-0.127461822	-0.127461822	-0.127461822	-0.127461822	-0.127461822	-0.127461822	-0.127461822	-0.127461822	-0.127461822	-0.127461822	-0.127461822	-0.127461822	-0.127461822	-0.127461822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3647	-0.832162016	-0.9383902	0.610230575	-0.450151498	-1.680782325	-0.928672848	-1.651214316	-1.245339481	-1.324651683	-2.008404258	-1.398179449	-2.0234003	-1.571640573	0.731470953	1.532664529	3.425126289	-0.014204938	0.084120494	0.278137851	-0.237656084	0.08374705	0.423411479	1.659961027	-0.428142555	-0.135349356	-0.372613883	-0.49207943	0.015258718	-0.119814169	1.455352619	0.068817744	0.375458574	-0.369844554	1.657332069	0.672361721	1.022794087	-0.666096159	1.23668605	0.468481978	0.003141859	-0.265941304	1.284754769	-0.02861401	1.868572853	1.975834434	-1.011584619	0.903786911	0.344796227	0.992373554	1.287233629	0.116826333	-0.466413735	0.869774777	0.296957315	-1.032514162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3648	-1.048969688	-0.905686944	-0.045552266	-0.900753683	-0.300752736	-1.164975296	-0.668356625	-1.129420707	-0.771563906	-1.496650212	-0.21093733	0.210965025	-0.987671111	0.48575042	-1.110820764	6.356856705	0.702704225	-0.282294448	1.118662294	-0.565902696	0.19762853	1.403664907	-1.496650212	-0.582368302	-0.504629927	0.469555473	1.996136458	0.727038989	-0.15409366	0.781164644	-0.207888133	0.907091629	0.655226866	0.592394272	1.646632017	1.995540407	0.462458574	-0.088031909	0.072148052	1.920892445	0.397945992	1.494512617	0.160490636	0.920229565	1.342382846	1.926390615	0.845243127	-1.496650212	1.707837731	0.502275889	0.169737593	0.52056021	1.517477141	-1.496650212	-0.074856101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3649	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-365-1	-1.069845112	-0.043977214	-1.238893959	-1.304287556	0.098798646	-0.704469159	-0.409204149	-0.17152138	-0.283083438	-0.06303968	-0.442375671	-1.333472254	-0.036877513	-1.2846074	0.362440093	0.972029185	0.563548834	0.689750914	-0.435572564	-0.652261031	0.679342649	-0.506039718	1.571217308	0.191023203	-0.678524549	1.745682625	0.794748889	1.349214658	-1.095520831	1.953686326	0.563944966	-0.540539531	-0.706545737	0.39863575	0.281029984	1.498830716	-0.483073671	0.134339358	-0.597341351	0.333824958	-0.61794819	-0.586029328	-0.357648853	0.662074139	0.587701498	-0.385219762	-1.038335283	-1.340617401	0.614143053	1.517743303	-0.476800445	1.560670616	0.097694425	-0.984589966	-0.66718862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-365-2	-1.177690043	-0.058936404	-0.879216995	-2.070898272	0.241299393	-0.911185318	-0.539768477	-0.009691178	-0.397005852	0.281016794	-0.950467509	-1.391612597	0.186829971	-1.573473961	0.429915537	0.778610598	0.524677518	0.696419716	-0.557977504	-0.48806555	0.995385033	0.042368809	2.212712284	0.000887692	-0.830206378	1.510926513	0.434694705	1.948578435	-0.623900247	2.000709001	0.3207719	-0.779607429	-0.099797444	0.299204299	0.509708642	0.897977448	-0.220163812	0.057616227	-0.419540162	0.978832245	-0.693281899	-0.340160092	-0.802687192	0.441860265	0.665758698	-0.732912341	-1.099273497	-2.517422723	0.776122747	1.791314926	-1.106077488	1.269806996	0.523043976	-0.160624617	-0.471574878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3650	1.162573375	-0.213903221	-0.213903221	-0.213903221	-0.213903221	-0.213903221	-0.213903221	-0.213903221	-0.213903221	-0.213903221	-0.213903221	-0.213903221	-0.213903221	3.875530006	-0.213903221	-0.213903221	-0.213903221	-0.213903221	-0.213903221	-0.213903221	-0.213903221	-0.213903221	-0.213903221	-0.213903221	-0.213903221	-0.213903221	5.072457486	-0.213903221	-0.213903221	-0.213903221	-0.213903221	-0.213903221	-0.213903221	-0.213903221	-0.213903221	-0.213903221	-0.213903221	-0.213903221	-0.213903221	-0.213903221	-0.213903221	-0.213903221	-0.213903221	-0.213903221	-0.213903221	-0.213903221	-0.213903221	-0.213903221	-0.213903221	-0.213903221	-0.213903221	-0.213903221	-0.213903221	-0.213903221	-0.213903221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3651	-0.712069578	-0.712069578	0.430574475	-0.712069578	-0.263059118	-0.075385345	-0.712069578	-0.712069578	-0.380176372	-0.712069578	-0.712069578	-0.389919283	-0.712069578	0.198584869	1.131140039	7.537458298	0.968471375	0.268751556	-0.712069578	-0.712069578	0.462583007	1.593080416	-0.712069578	-0.012816137	0.812984203	0.948530092	-0.712069578	1.177569544	-0.712069578	2.178568648	-0.712069578	-0.712069578	-0.712069578	0.008715755	-0.712069578	1.03198732	-0.114139288	0.465056478	-0.712069578	-0.712069578	-0.712069578	0.381366863	-0.712069578	2.098350384	1.580902816	-0.712069578	1.124616427	-0.712069578	0.119945454	-0.712069578	-0.085553537	-0.029838601	-0.712069578	-0.712069578	-0.091851921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3652	-0.614152506	0.452421811	-0.508296374	-0.897013198	-0.362896105	1.029125574	-0.434722283	-0.058463025	0.181006435	-0.352463244	-0.219573653	0.151960597	-0.468301914	0.414359084	-0.897013198	5.907881445	1.10206194	-0.268434815	1.663245782	0.644357446	0.089801454	-0.002364068	-0.897013198	-0.065221406	-0.190238788	-0.897013198	1.030524466	1.350793131	-0.274039856	1.704441234	-0.897013198	1.013820287	-0.897013198	1.24545101	2.601338152	-0.897013198	-0.185749616	0.503228451	-0.897013198	0.466509322	-0.897013198	-0.190530599	-0.897013198	0.572270613	1.121637029	-0.129248542	1.28780314	-0.897013198	0.092704169	-0.897013198	-0.897013198	-0.085470353	-0.897013198	-0.897013198	-0.159237843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3653	-1.601049621	-1.435977615	-0.749373912	-1.007231759	-1.114900884	-2.106567314	-1.956877355	-1.886747422	-1.853773578	-1.444561401	-2.110902061	-1.793745413	-1.815405273	-0.198805286	0.244811608	1.099063676	0.59981576	-0.242721901	0.356765086	-0.33771451	-0.260195822	-0.340786696	1.134820599	-0.330482359	-0.791601945	-0.25108344	0.13510028	0.248948029	-0.801993618	1.051136114	-0.294371312	0.009247343	0.281003232	0.280320364	0.083085458	0.14875711	-0.25905976	0.671127732	0.779934486	0.723755177	-0.247392882	0.874680966	0.287494107	0.415414878	1.151224652	-0.518036709	0.756738848	0.4304739	-0.411769056	0.787029308	-0.026586869	-0.402459953	1.174024176	1.331699738	-0.637913032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3654	-0.446887523	0.303384138	-0.446887523	-0.446887523	-0.446887523	-0.446887523	-0.446887523	-0.446887523	0.66866503	-0.446887523	-0.446887523	-0.446887523	-0.446887523	0.414490482	-0.446887523	3.963506038	-0.446887523	1.981998671	-0.446887523	-0.446887523	0.333138722	-0.446887523	2.459455913	0.787103103	-0.446887523	-0.446887523	1.164714451	-0.446887523	0.477314028	-0.446887523	-0.446887523	-0.446887523	-0.446887523	0.825100989	-0.446887523	-0.446887523	0.608295518	-0.446887523	-0.446887523	1.575943221	-0.446887523	-0.446887523	-0.446887523	-0.446887523	-0.446887523	-0.446887523	-0.446887523	-0.446887523	-0.446887523	-0.446887523	-0.446887523	-0.446887523	-0.446887523	-0.446887523	-0.057617103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3655	-0.208808455	0.127998192	-0.048837727	-0.636270045	-0.636270045	0.508263725	0.062348092	0.630954427	0.992842803	-0.636270045	1.254224782	-0.057157398	0.592922775	1.977744956	-0.636270045	0.861091573	-0.636270045	-0.636270045	-0.636270045	-0.636270045	-0.636270045	0.71573167	2.324292228	-0.636270045	-0.636270045	-0.636270045	-0.636270045	-0.636270045	1.112221502	1.663820469	-0.636270045	0.989612773	-0.636270045	1.713261438	-0.636270045	-0.636270045	0.438597799	-0.636270045	-0.636270045	1.424297303	1.248582423	-0.636270045	1.058853145	3.175135197	-0.636270045	-0.636270045	0.386073484	3.816250059	0.859399633	-0.636270045	-0.636270045	-0.636270045	1.581823797	-0.636270045	-0.636270045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3656	-0.183478713	-0.183478713	-0.183478713	-0.183478713	-0.183478713	-0.183478713	2.478234353	-0.183478713	-0.183478713	-0.183478713	-0.183478713	-0.183478713	-0.183478713	-0.183478713	2.501534925	-0.183478713	-0.183478713	-0.183478713	-0.183478713	-0.183478713	-0.183478713	-0.183478713	-0.183478713	-0.183478713	-0.183478713	-0.183478713	-0.183478713	-0.183478713	-0.183478713	-0.183478713	-0.183478713	-0.183478713	-0.183478713	-0.183478713	-0.183478713	-0.183478713	-0.183478713	-0.183478713	-0.183478713	-0.183478713	-0.183478713	-0.183478713	-0.183478713	8.276155251	-0.183478713	-0.183478713	-0.183478713	-0.183478713	-0.183478713	-0.183478713	-0.183478713	4.48910759	-0.183478713	-0.183478713	-0.183478713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3657	-0.20412766	-0.20412766	-0.20412766	-0.20412766	-0.20412766	-0.20412766	-0.20412766	-0.20412766	-0.20412766	-0.20412766	-0.20412766	-0.20412766	1.751175029	-0.20412766	-0.20412766	-0.20412766	-0.20412766	-0.20412766	-0.20412766	-0.20412766	2.193937987	-0.20412766	-0.20412766	-0.20412766	-0.20412766	-0.20412766	-0.20412766	-0.20412766	-0.20412766	-0.20412766	-0.20412766	-0.20412766	-0.20412766	-0.20412766	-0.20412766	-0.20412766	-0.20412766	-0.20412766	-0.20412766	-0.20412766	-0.20412766	-0.20412766	-0.20412766	6.497106235	-0.20412766	-0.20412766	-0.20412766	-0.20412766	-0.20412766	-0.20412766	-0.20412766	-0.20412766	-0.20412766	-0.20412766	-0.20412766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3659	3.237384144	-0.194589845	-0.194589845	-0.194589845	-0.194589845	-0.194589845	-0.194589845	-0.194589845	-0.194589845	-0.194589845	-0.194589845	-0.194589845	-0.194589845	-0.194589845	-0.194589845	-0.194589845	-0.194589845	-0.194589845	-0.194589845	-0.194589845	-0.194589845	-0.194589845	-0.194589845	-0.194589845	-0.194589845	4.708455687	-0.194589845	-0.194589845	-0.194589845	-0.194589845	-0.194589845	-0.194589845	-0.194589845	-0.194589845	-0.194589845	-0.194589845	-0.194589845	-0.194589845	-0.194589845	-0.194589845	-0.194589845	-0.194589845	-0.194589845	-0.194589845	-0.194589845	-0.194589845	-0.194589845	-0.194589845	-0.194589845	-0.194589845	-0.194589845	-0.194589845	-0.194589845	-0.194589845	-0.194589845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3660	-0.254868551	1.226699183	-0.254868551	-0.254868551	-0.254868551	-0.254868551	1.099433564	-0.254868551	-0.254868551	-0.254868551	-0.254868551	-0.254868551	-0.254868551	-0.254868551	-0.254868551	-0.254868551	-0.254868551	-0.254868551	-0.254868551	-0.254868551	-0.254868551	-0.254868551	-0.254868551	-0.254868551	-0.254868551	-0.254868551	-0.254868551	-0.254868551	-0.254868551	-0.254868551	-0.254868551	-0.254868551	-0.254868551	-0.254868551	-0.254868551	-0.254868551	-0.254868551	-0.254868551	-0.254868551	-0.254868551	-0.254868551	-0.254868551	-0.254868551	-0.254868551	-0.254868551	1.994332689	-0.254868551	-0.254868551	-0.254868551	-0.254868551	-0.254868551	-0.254868551	-0.254868551	3.923342731	-0.254868551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3661	-0.210253298	-0.210253298	-0.210253298	-0.210253298	-0.210253298	-0.210253298	-0.210253298	-0.210253298	-0.210253298	-0.210253298	-0.210253298	-0.210253298	-0.210253298	-0.210253298	-0.210253298	4.091224834	-0.210253298	-0.210253298	-0.210253298	-0.210253298	-0.210253298	-0.210253298	-0.210253298	-0.210253298	-0.210253298	-0.210253298	-0.210253298	-0.210253298	-0.210253298	-0.210253298	-0.210253298	-0.210253298	-0.210253298	-0.210253298	-0.210253298	-0.210253298	-0.210253298	-0.210253298	-0.210253298	-0.210253298	2.721243626	-0.210253298	-0.210253298	-0.210253298	-0.210253298	-0.210253298	-0.210253298	-0.210253298	-0.210253298	-0.210253298	-0.210253298	-0.210253298	-0.210253298	-0.210253298	-0.210253298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
